timestamp;value;is_anomaly
10;-0.01311744;0
20;-0.035240352;0
30;-0.007380786;0
40;0.035048991;0
50;-0.01481107;0
60;-0.081969;0
70;0.049998876;0
80;0.018643338;0
90;-0.006798883;0
100;0.006753639;0
110;-0.054402594;0
120;0.076107875;0
130;0.030219888;0
140;0.018380886;0
150;0.003290942;0
160;-0.025998304;0
170;-0.00622998;0
180;-0.054872569;0
190;0.019948725;0
200;0.006157746;0
210;0.03344528;0
220;0.04452166;0
230;0.051096477;0
240;-0.012759717;0
250;0.005041045;0
260;0.017730054;0
270;0.045269664;0
280;0.02662394;0
290;0.04022485;0
300;-0.000715606;0
310;-0.066031322;0
320;-0.005428101;0
330;-0.027410947;0
340;0.084503874;0
350;0.044545043;0
360;0.096178278;0
370;-0.049206231;0
380;0.004391152;0
390;0.055337589;0
400;1.004267335;0
410;0.969226062;0
420;0.989711463;0
430;0.992368042;0
440;1.06024909;0
450;1.102639198;0
460;1.026597857;0
470;1.017223716;0
480;1.024731517;0
490;1.047448516;0
500;1.038668513;0
510;0.991362691;0
520;1.047268629;0
530;1.037162304;0
540;1.070611954;0
550;1.070611954;0
560;1.036063552;0
570;1.035497904;0
580;1.044002056;0
590;1.0345366;0
600;0.968827486;0
610;1.017019033;0
620;0.980310738;0
630;1.032521486;0
640;0.993920624;0
650;0.992313027;0
660;0.90795058;0
670;0.980237365;0
680;1.001972675;0
690;0.977507114;0
700;1.010570049;0
710;1.019211769;0
720;0.974822819;0
730;1.018575788;0
740;1.018575788;0
750;1.033733368;0
760;0.969255388;0
770;0.981889725;0
780;0.981889725;0
790;0.973106384;0
800;0.9557302;0
810;1.020280719;0
820;0.982116282;0
830;1.024274707;0
840;0.986943901;0
850;1.035114765;0
860;1.011142015;0
870;1.011142015;0
880;0.995287299;0
890;-0.002995603;0
900;-0.002995603;0
910;-0.000402897;0
920;0.001639924;0
930;0.008810553;0
940;-0.037720766;0
950;-0.002677252;0
960;-0.023071462;0
970;-0.023071462;0
980;0.01562079;0
990;0.02548898;0
1000;-0.015741697;0
1010;-0.009386164;0
1020;0.042379383;0
1030;0.044243634;0
1040;-0.013031814;0
1050;0.041142419;0
1060;-0.015329153;0
1070;0.016524266;0
1080;0.046853442;0
1090;0.046181016;0
1100;-0.009415996;0
1110;-0.007984661;0
1120;-0.014287363;0
1130;0.040306859;0
1140;0.038023841;0
1150;-0.03762047;0
1160;0.033182047;0
1170;-0.004826342;0
1180;0.035121754;0
1190;0.016629428;0
1200;0.021864867;0
1210;-0.000999047;0
1220;0.012325192;0
1230;0.011804358;0
1240;-0.030551307;0
1250;0.002835542;0
1260;0.012240423;0
1270;0.04389644;0
1280;0.001596506;0
1290;0.030677259;0
1300;0.023059085;0
1310;0.006159201;0
1320;0.005235804;0
1330;0.003136172;0
1340;-0.004004459;0
1350;0.002170851;0
1360;-0.011062554;0
1370;-0.017196532;0
1380;-0.000237647;0
1390;-0.002695379;0
1400;0.988097131;0
1410;0.998071373;0
1420;1.013106942;0
1430;0.922369719;0
1440;0.997329891;0
1450;0.942983627;0
1460;0.967885435;0
1470;0.998227477;0
1480;1.014456749;0
1490;1.012481451;0
1500;0.948940694;0
1510;0.955669522;0
1520;0.991705418;0
1530;0.960938692;0
1540;0.961024761;0
1550;0.992261708;0
1560;0.972566307;0
1570;0.992647171;0
1580;0.980263948;0
1590;0.961746931;0
1600;0.961956739;0
1610;0.991316378;0
1620;0.994562149;0
1630;0.955687284;0
1640;0.962963164;0
1650;0.963278472;0
1660;0.981849313;0
1670;0.963915646;0
1680;1.010669351;0
1690;0.966497183;0
1700;1.013891578;0
1710;0.965402603;0
1720;1.022174835;0
1730;1.031249881;0
1740;1.048501253;0
1750;0.979805827;0
1760;0.986483157;0
1770;0.951431274;0
1780;0.986053884;0
1790;0.985853672;0
1800;0.955233395;0
1810;0.980107844;0
1820;1.037567735;0
1830;0.959317625;0
1840;0.993830562;0
1850;1.01736927;0
1860;0.999618948;0
1870;1.050078392;0
1880;0.986847281;0
1890;0.030122474;0
1900;-0.029358005;0
1910;0.042725351;0
1920;0.045823727;0
1930;-0.024048429;0
1940;0.00867861;0
1950;-0.020605808;0
1960;0.011806573;0
1970;0.037861362;0
1980;0.032798968;0
1990;-0.025073882;0
2000;0.032871593;0
2010;-0.065965787;0
2020;-0.017333338;0
2030;-0.017415103;0
2040;0.000145271;0
2050;-0.017552314;0
2060;-0.003113318;0
2070;-0.006316643;0
2080;-0.000391696;0
2090;-0.01777168;0
2100;-0.067522362;0
2110;0.003276606;0
2120;0.009795743;0
2130;-0.059571657;0
2140;-0.017934166;0
2150;0.007240523;0
2160;-0.041938961;0
2170;-0.017971858;0
2180;-0.027318874;0
2190;-0.019249791;0
2200;-0.025206042;0
2210;0.011040741;0
2220;0.000917793;0
2230;0.023431748;0
2240;0.005854708;0
2250;-0.017899295;0
2260;-0.019307064;0
2270;-0.003026636;0
2280;0.042904064;0
2290;-0.025221877;0
2300;-0.025852183;0
2310;0.011212368;0
2320;-0.021289434;0
2330;-0.000755272;0
2340;-0.00585348;0
2350;-0.068075068;0
2360;0.046933085;0
2370;-0.056539543;0
2380;-0.01633439;0
2390;0.953260183;0
2400;0.985728979;0
2410;0.98543787;0
2420;0.993272305;0
2430;1.015508056;0
2440;1.039428115;0
2450;1.000267267;0
2460;1.088701963;0
2470;0.993014216;0
2480;0.905306935;0
2490;1.017303586;0
2500;0.998644888;0
2510;1.083969951;0
2520;0.988399684;0
2530;0.959517598;0
2540;0.959975362;0
2550;1.004651785;0
2560;0.960820675;0
2570;1.036773562;0
2580;1.018015742;0
2590;1.038567185;0
2600;1.039475918;0
2610;0.991525352;0
2620;1.030443072;0
2630;1.05993247;0
2640;1.00745523;0
2650;1.043376207;0
2660;1.036155701;0
2670;1.036758184;0
2680;1.045400977;0
2690;1.028236747;0
2700;1.018753052;0
2710;1.032374501;0
2720;1.034067988;0
2730;0.984672308;0
2740;0.91875571;0
2750;1.029009938;0
2760;0.950978458;0
2770;0.99860853;0
2780;0.991665483;0
2790;1.028351068;0
2800;0.998207033;0
2810;0.992892265;0
2820;1.00823462;0
2830;0.993254185;0
2840;0.994310439;0
2850;0.99028331;0
2860;0.980273962;0
2870;0.996250629;0
2880;0.962985873;0
2890;-0.043056607;0
2900;0.010104895;0
2910;-0.106317654;0
2920;-0.017709306;0
2930;-0.047633853;0
2940;-0.044853181;0
2950;-0.019992201;0
2960;0.04366798;0
2970;-0.021105569;0
2980;-0.002673222;0
2990;-0.018849179;0
3000;-0.012736187;0
3010;-0.040664449;0
3020;0.0199371;0
3030;-0.063455172;0
3040;-0.078604952;0
3050;-0.077416934;0
3060;0.007551029;0
3070;-0.075320765;0
3080;-0.021545466;0
3090;0.071440071;0
3100;0.06768626;0
3110;-0.020086266;0
3120;0.058110204;0
3130;0.051904362;0
3140;-0.017980285;0
3150;0.044816002;0
3160;-0.016217871;0
3170;-0.056017071;0
3180;0.013602014;0
3190;-0.013136407;0
3200;0.006629979;0
3210;0.010351772;0
3220;-0.01164639;0
3230;0.029637801;0
3240;-0.017264776;0
3250;-0.01797357;0
3260;0.001069846;0
3270;-0.057463255;0
3280;-0.011377977;0
3290;0.035641097;0
3300;-0.057701062;0
3310;0.034027174;0
3320;0.007043431;0
3330;-0.007456635;0
3340;-0.00929682;0
3350;0.080019251;0
3360;0.019995967;0
3370;0.018379398;0
3380;1.013761759;0
3390;1.027893543;0
3400;0.97266984;0
3410;1.027473927;0
3420;1.061833382;0
3430;1.030122399;0
3440;0.975890756;0
3450;1.052982211;0
3460;1.003798127;0
3470;1.04613173;0
3480;1.006462812;0
3490;0.97905308;0
3500;0.978593886;0
3510;0.970617235;0
3520;0.968415737;0
3530;1.020776272;0
3540;1.01149416;0
3550;1.013524652;0
3560;1.047144294;0
3570;1.017043114;0
3580;0.969868481;0
3590;0.995830059;0
3600;0.962274253;0
3610;1.023132086;0
3620;0.965742707;0
3630;0.962599218;0
3640;1.026879549;0
3650;1.012019992;0
3660;0.970945954;0
3670;0.978465199;0
3680;1.030337572;0
3690;1.030987263;0
3700;0.993051529;0
3710;0.976857185;0
3720;0.974903405;0
3730;1.001219749;0
3740;0.985045493;0
3750;0.992605925;0
3760;1.03668344;0
3770;0.996234298;0
3780;0.998836339;0
3790;0.895664215;0
3800;0.997657895;0
3810;0.978119254;0
3820;0.932632864;0
3830;1.027513504;0
3840;0.940375686;0
3850;0.95098263;0
3860;0.995274782;0
3870;-0.037032519;0
3880;-0.031436607;0
3890;0.031922396;0
3900;-0.067621581;0
3910;0.007934345;0
3920;-0.011034116;0
3930;-0.006102117;0
3940;-0.029293666;0
3950;0.002376742;0
3960;-0.020167373;0
3970;0.028796248;0
3980;-0.043074269;0
3990;0.016300511;0
4000;-0.002359417;0
4010;-0.030058675;0
4020;-0.012383382;0
4030;-0.019503498;0
4040;0.011320048;0
4050;0.004276536;0
4060;0.028188435;0
4070;0.028411135;0
4080;0.056680333;0
4090;0.000875906;0
4100;-0.009546392;0
4110;0.026142344;0
4120;0.005570998;0
4130;-0.00906061;0
4140;0.020110527;0
4150;0.002150555;0
4160;0.002397505;0
4170;0.015917113;0
4180;-0.061080821;0
4190;0.020496113;0
4200;-0.003827167;0
4210;-0.004352256;0
4220;-0.003281065;0
4230;0.019861963;0
4240;-0.028397731;0
4250;0.008411841;0
4260;0.018099548;0
4270;0.025439357;0
4280;0.058060888;0
4290;-0.027318174;0
4300;-0.029807866;0
4310;-0.031208597;0
4320;-0.032902401;0
4330;-0.028328406;0
4340;-0.005420278;0
4350;-0.037278388;0
4360;1.015451312;0
4370;1.03260088;0
4380;1.040146828;0
4390;1.010463238;0
4400;1.006186843;0
4410;0.982533991;0
4420;1.001483202;0
4430;1.014303684;0
4440;0.969203293;0
4450;1.059737444;0
4460;1.056697726;0
4470;0.98686254;0
4480;1.041432858;0
4490;0.988871753;0
4500;0.944649577;0
4510;1.00935638;0
4520;1.021910667;0
4530;1.04516232;0
4540;1.022193313;0
4550;0.981562853;0
4560;0.940679848;0
4570;0.941681027;0
4580;1.016470194;0
4590;0.991696596;0
4600;0.944281399;0
4610;0.995848417;0
4620;1.04793644;0
4630;0.947152317;0
4640;1.000386953;0
4650;1.09933579;0
4660;0.960289359;0
4670;0.950949609;0
4680;0.951982081;0
4690;1.005707383;0
4700;1.0403409;0
4710;0.97927022;0
4720;1.020619035;0
4730;1.04852438;0
4740;0.980330825;0
4750;1.013123512;0
4760;1.068890929;0
4770;0.976673782;0
4780;1.046956658;0
4790;1.024887323;0
4800;1.011674404;0
4810;0.992136121;0
4820;0.993371367;0
4830;1.006791234;0
4840;1.025446415;0
4850;0.025945602;0
4860;0.069233343;0
4870;0.060705196;0
4880;-0.007648538;0
4890;0.043881394;0
4900;-0.001436033;0
4910;0.003873403;0
4920;0.016790731;0
4930;0.00315313;0
4940;2.28E-05;0
4950;-0.006784388;0
4960;0.004255217;0
4970;-0.090245433;0
4980;0.004374156;0
4990;0.004845931;0
5000;-0.022493796;0
5010;-0.021933097;0
5020;0.010896452;0
5030;-0.029175496;0
5040;0.006010897;0
5050;0.059151057;0
5060;0.059153661;0
5070;0.02824568;0
5080;-0.035832595;0
5090;0.059973624;0
5100;0.028345339;0
5110;0.060411945;0
5120;0.007604829;0
5130;0.028402699;0
5140;0.021661954;0
5150;0.026928484;0
5160;0.002298773;0
5170;0.028409379;0
5180;0.059438966;0
5190;0.032241359;0
5200;0.030329145;0
5210;0.057656877;0
5220;-0.030487696;0
5230;0.019337799;0
5240;-0.009439604;0
5250;0.007934592;0
5260;0.037646137;0
5270;0.037646137;0
5280;-0.017933296;0
5290;0.031402707;0
5300;0.031402707;0
5310;-0.013435262;0
5320;0.031599946;0
5330;-0.001728516;0
5340;-0.001728516;0
5350;1.035074353;0
5360;1.014257669;0
5370;1.010227561;0
5380;1.013282537;0
5390;1.00170815;0
5400;1.01635921;0
5410;0.986186981;0
5420;1.016839504;0
5430;0.924250066;0
5440;1.020091534;0
5450;1.020239949;0
5460;0.967336655;0
5470;0.993221819;0
5480;1.018676758;0
5490;1.010226965;0
5500;0.99107796;0
5510;1.003374219;0
5520;1.017275214;0
5530;1.068808079;0
5540;1.018791676;0
5550;1.024795294;0
5560;1.024795294;0
5570;1.045992613;0
5580;1.024268031;0
5590;0.998804569;0
5600;1.02558279;0
5610;1.017851353;0
5620;0.9949494;0
5630;0.9949494;0
5640;0.998531818;0
5650;0.991648853;0
5660;0.965225995;0
5670;1.022479296;0
5680;0.985871553;0
5690;0.988443375;0
5700;0.987751186;0
5710;1.036664009;0
5720;0.903220594;0
5730;0.986377835;0
5740;0.986377835;0
5750;0.990168035;0
5760;0.953019023;0
5770;0.95574218;0
5780;1.060414553;0
5790;1.025215387;0
5800;1.016379833;0
5810;0.969366729;0
5820;0.992127478;0
5830;0.015125967;0
5840;-0.02959626;0
5850;0.0117741;0
5860;-0.027479762;0
5870;0.013259841;0
5880;0.060202356;0
5890;-0.022649465;0
5900;-0.030409632;0
5910;-0.038305692;0
5920;-0.016467394;0
5930;-0.017624039;0
5940;0.002357143;0
5950;-0.009828838;0
5960;-0.023057386;0
5970;0.028253512;0
5980;-0.014166341;0
5990;-0.029127104;0
6000;-0.026169706;0
6010;-0.001398122;0
6020;-0.016278155;0
6030;-0.001576327;0
6040;-0.060419034;0
6050;0.081504621;0
6060;0.021267135;0
6070;0.018924752;0
6080;0.023254342;0
6090;0.003599106;0
6100;0.031722058;0
6110;0.066100888;0
6120;-0.04276723;0
6130;-0.043698128;0
6140;0.059930667;0
6150;-0.029727733;0
6160;-0.018173229;0
6170;0.025837889;0
6180;0.025837889;0
6190;0.041215986;0
6200;0.041215986;0
