timestamp;value;is_anomaly
10;0.01501695;0
20;0.167669579;0
30;-0.017972052;0
40;0.045168579;0
50;0.094036043;0
60;0.006396143;0
70;0.050980028;0
80;0.182641074;0
90;0.067340612;0
100;0.060517497;0
110;0.111205786;0
120;-0.035187885;0
130;0.092234895;0
140;0.047526434;0
150;0.126868427;0
160;0.014703684;0
170;0.072482646;0
180;0.096313506;0
190;0.0391852;0
200;0.067784853;0
210;0.153260201;0
220;0.191413134;0
230;-0.015038088;0
240;-0.062813759;0
250;0.06934578;0
260;0.157397375;0
270;0.110549986;0
280;0.113630302;0
290;0.034715481;0
300;0.218021989;0
310;0.21304363;0
320;0.111823201;0
330;0.192746311;0
340;0.214558706;0
350;0.170983806;0
360;0.29320246;0
370;0.310466021;0
380;0.271717727;0
390;0.237081572;0
400;0.144488961;0
410;0.217684522;0
420;0.165687054;0
430;0.224396154;0
440;0.19098115;0
450;0.294295877;0
460;0.238322139;0
470;0.100906;0
480;0.232284561;0
490;0.183922365;0
500;0.253372699;0
510;0.303316683;0
520;0.401963532;0
530;0.307274759;0
540;0.132343903;0
550;0.254177272;0
560;0.173039347;0
570;0.38639155;0
580;0.286875457;0
590;0.29788962;0
600;0.296277165;0
610;0.205180675;0
620;0.363164306;0
630;0.429404914;0
640;0.332096666;0
650;0.337128311;0
660;0.257508367;0
670;0.367082655;0
680;0.240787566;0
690;0.446146131;0
700;0.460130036;0
710;0.277855426;0
720;0.464888096;0
730;0.340731353;0
740;0.340214014;0
750;0.337925822;0
760;0.28883034;0
770;0.465655357;0
780;0.392209858;0
790;0.255347073;0
800;0.478255242;0
810;0.440621316;0
820;0.48371011;0
830;0.590840638;0
840;0.385125995;0
850;0.46662432;0
860;0.294257224;0
870;0.429347247;0
880;0.477320224;0
890;0.39527905;0
900;0.44232136;0
910;0.415634483;0
920;0.381713957;0
930;0.406405121;0
940;0.486273259;0
950;0.492871553;0
960;0.539779186;0
970;0.538478613;0
980;0.547452569;0
990;0.609658837;0
1000;0.475832492;0
1010;0.487723798;0
1020;0.459532052;0
1030;0.59564501;0
1040;0.477594674;0
1050;0.456156552;0
1060;0.507284403;0
1070;0.476939857;0
1080;0.443220556;0
1090;0.572015643;0
1100;0.462542325;0
1110;0.512610018;0
1120;0.545972168;0
1130;0.569360554;0
1140;0.602959514;0
1150;0.642390788;0
1160;0.625592232;0
1170;0.602751613;0
1180;0.569685578;0
1190;0.654331028;0
1200;0.661257267;0
1210;0.589809835;0
1220;0.605072021;0
1230;0.657746077;0
1240;0.657746077;0
1250;0.717133105;0
1260;0.640670538;0
1270;0.648713946;0
1280;0.61413306;0
1290;0.61413306;0
1300;0.733781517;0
1310;0.648011267;0
1320;0.537450433;0
1330;0.537450433;0
1340;0.65638119;0
1350;0.642345786;0
1360;0.633708239;0
1370;0.675715148;0
1380;0.616836309;0
1390;0.770612717;0
1400;0.770612717;0
1410;0.787772298;0
1420;0.643147171;0
1430;0.684122205;0
1440;0.834843695;0
1450;0.733562171;0
1460;0.733562171;0
1470;0.701967299;0
1480;0.637448192;0
1490;0.868356884;0
1500;0.694760144;0
1510;0.668683648;0
1520;0.708220601;0
1530;0.730373383;0
1540;0.730373383;0
1550;0.837821066;0
1560;0.683879554;0
1570;0.778259575;0
1580;0.703892291;0
1590;0.807799578;0
1600;0.788933754;0
1610;0.917311072;0
1620;0.885415375;0
1630;0.760942578;0
1640;0.827452123;0
1650;0.823370814;0
1660;0.840544343;0
1670;0.815316141;0
1680;0.795154572;0
1690;0.864618659;0
1700;0.812876523;0
1710;0.839391828;0
1720;0.773615122;0
1730;0.854539871;0
1740;0.848877668;0
1750;0.880016983;0
1760;0.942007661;0
1770;0.853102386;0
1780;0.856050074;0
1790;0.983349919;0
1800;0.821564317;0
1810;0.888237953;0
1820;1.039234042;0
1830;0.905722976;0
1840;1.053197145;0
1850;0.944533885;0
1860;0.946749568;0
1870;0.923746526;0
1880;0.940088093;0
1890;1.039302468;0
1900;0.901292801;0
1910;0.910465598;0
1920;0.994569361;0
1930;0.944199204;0
1940;0.986437559;0
1950;0.983054757;0
1960;1.003387213;0
1970;0.928756118;0
1980;0.889113665;0
1990;1.05940032;0
2000;1.091409922;0
2010;-0.048398633;0
2020;0.0595406;0
2030;-0.046138275;0
2040;-0.002581321;0
2050;-0.039168362;0
2060;0.040940192;0
2070;0.084281936;0
2080;-0.044631507;0
2090;-0.015961207;0
2100;0.072216466;0
2110;0.080032669;0
2120;0.010894801;0
2130;0.008824129;0
2140;0.230293944;0
2150;0.008173533;0
2160;0.152171046;0
2170;0.048164036;0
2180;0.068427444;0
2190;0.01635877;0
2200;0.013747521;0
2210;0.03304404;0
2220;-0.008831866;0
2230;0.21969676;0
2240;0.043542899;0
2250;0.108499803;0
2260;0.116704687;0
2270;0.17233412;0
2280;0.181575105;0
2290;0.238287181;0
2300;0.096571013;0
2310;0.252347112;0
2320;0.211803541;0
2330;0.239371911;0
2340;0.066281095;0
2350;0.230335221;0
2360;0.151796445;0
2370;0.187006056;0
2380;0.116691723;0
2390;0.155377999;0
2400;0.154298857;0
2410;0.093666263;0
2420;0.197398886;0
2430;0.104911782;0
2440;0.179252744;0
2450;1.77159524;1
2460;0.195308387;0
2470;0.192161143;0
2480;0.170642629;0
2490;0.170295;0
2500;0.283080667;0
2510;0.194088653;0
2520;0.199789166;0
2530;0.089385495;0
2540;0.245582506;0
2550;0.18347007;0
2560;0.162695587;0
2570;0.282354057;0
2580;0.290556192;0
2590;0.170545191;0
2600;0.204149589;0
2610;0.279065669;0
2620;0.301950097;0
2630;0.494971037;0
2640;0.466706574;0
2650;0.455247223;0
2660;0.287982076;0
2670;0.390505821;0
2680;0.417955518;0
2690;0.334125102;0
2700;0.385442048;0
2710;0.377025485;0
2720;0.395228803;0
2730;0.302903503;0
2740;0.327864945;0
2750;0.420502573;0
2760;0.287033439;0
2770;0.326591462;0
2780;0.323786497;0
2790;0.256686628;0
2800;0.385239542;0
2810;0.440718323;0
2820;0.386041284;0
2830;0.390190005;0
2840;0.433443367;0
2850;0.368529975;0
2860;0.500389993;0
2870;0.485938817;0
2880;0.57456255;0
2890;0.462347895;0
2900;0.477972716;0
2910;0.539603949;0
2920;0.401835561;0
2930;0.568076015;0
2940;0.553798735;0
2950;0.479679316;0
2960;0.421224475;0
2970;0.478372633;0
2980;0.528919578;0
2990;0.419480503;0
3000;0.433158755;0
3010;0.385614604;0
3020;0.447443187;0
3030;0.512285054;0
3040;0.490034699;0
3050;0.430576622;0
3060;0.507754683;0
3070;0.659721375;0
3080;0.655786753;0
3090;0.459675372;0
3100;0.534402668;0
3110;0.540434659;0
3120;0.501682103;0
3130;0.571285844;0
3140;0.494140089;0
3150;0.592042267;0
3160;0.602434695;0
3170;0.548658431;0
3180;0.581508636;0
3190;0.595334172;0
3200;0.604842365;0
3210;0.68941468;0
3220;0.584431291;0
3230;0.721916139;0
3240;0.570498943;0
3250;0.742326319;0
3260;0.685592532;0
3270;0.675404787;0
3280;0.587099612;0
3290;0.635154486;0
3300;0.637821555;0
3310;0.786164761;0
3320;0.508816004;0
3330;0.634230912;0
3340;0.73529911;0
3350;0.609517336;0
3360;0.631067276;0
3370;0.654868484;0
3380;0.725361109;0
3390;0.693935156;0
3400;0.74766016;0
3410;0.716104925;0
3420;0.772996604;0
3430;0.810445726;0
3440;0.701928139;0
3450;0.716201305;0
3460;0.766006649;0
3470;0.746943772;0
3480;0.692839444;0
3490;0.964196086;0
3500;0.682642519;0
3510;0.743584752;0
3520;0.885709047;0
3530;0.734563231;0
3540;0.711789191;0
3550;0.682544708;0
3560;0.921528816;0
3570;0.722833455;0
3580;0.796571016;0
3590;0.779021323;0
3600;0.753626704;0
3610;0.787796259;0
3620;0.749031544;0
3630;0.791065693;0
3640;0.80017364;0
3650;0.725959241;0
3660;0.881157637;0
3670;0.887940288;0
3680;0.876413286;0
3690;0.884678304;0
3700;0.847158551;0
3710;0.878851235;0
3720;1.000965357;0
3730;0.801656306;0
3740;0.859949827;0
3750;0.811941445;0
3760;0.895630419;0
3770;0.877697945;0
3780;0.909208357;0
3790;0.902063072;0
3800;0.864304006;0
3810;0.768686831;0
3820;0.839098632;0
3830;0.934241056;0
3840;1.056426644;0
3850;0.90219003;0
3860;0.976016164;0
3870;0.88053;0
3880;1.012390018;0
3890;0.997937977;0
3900;0.948325396;0
3910;0.933097363;0
3920;0.955055237;0
3930;0.995753467;0
3940;1.07771492;0
3950;1.080075979;0
3960;0.975705445;0
3970;0.99167937;0
3980;0.974744797;0
3990;0.977541804;0
4000;0.040919594;0
4010;-0.068519399;0
4020;-0.072858319;0
4030;0.094597541;0
4040;0.073737711;0
4050;-0.026497595;0
4060;0.001021881;0
4070;-0.002896067;0
4080;0.019754825;0
4090;0.01060636;0
4100;0.106269553;0
4110;-0.028324641;0
4120;0.046402644;0
4130;0.02931812;0
4140;0.013682079;0
4150;0.102253318;0
4160;0.103208497;0
4170;0.076857224;0
4180;0.084695555;0
4190;0.045786411;0
4200;0.100283466;0
4210;0.146907702;0
4220;0.130741596;0
4230;0.079414047;0
4240;0.145025492;0
4250;0.069307923;0
4260;0.107358523;0
4270;0.095864795;0
4280;0.193825558;0
4290;0.045686394;0
4300;0.156800836;0
4310;0.148824334;0
4320;0.024686858;0
4330;0.129724964;0
4340;1.794155836;1
4350;0.242333889;0
4360;0.158190012;0
4370;0.174403802;0
4380;0.136529967;0
4390;0.26838997;0
4400;0.174546093;0
4410;0.181899488;0
4420;0.205006704;0
4430;0.140709758;0
4440;0.269600898;0
4450;0.200505048;0
4460;0.273794323;0
4470;0.333784938;0
4480;0.350939572;0
4490;0.226340741;0
